customer_id,customer_name,industry,customer_segment,country,region,customer_since
CUST_049751,Williams-Mccoy,UNKNOWN,Small Business,United Kingdom,Asia Pacific,2023-12-08
CUST_034432,Woodward-Williams,Logistics,Small Business,India,North America,2021-04-26
CUST_024455,Walker PLC,Finance,Small Business,United States,Europe,2021-07-13
CUST_040360,Ali PLC,Automotive,Mid Market,Sweden,North America,2025-08-21
CUST_018578,Walker and Sons,Retail,Small Business,UNKNOWN,North America,2021-05-24
CUST_033452,"Williamson, Calhoun and Green",Retail,Small Business,France,North America,2021-05-23
CUST_047853,"Keller, Hawkins and Reed",Logistics,Mid Market,United Kingdom,Europe,2025-09-04
CUST_000005,Cole LLC,Energy,Enterprise,Canada,Europe,2025-06-12
CUST_029183,"Lopez, Carr and Thomas",Energy,Small Business,UNKNOWN,Europe,2025-09-17
CUST_008231,"Morgan, Leon and Cameron",Retail,Consumer,United Kingdom,Asia Pacific,2021-04-14
CUST_005947,Baldwin-Rhodes,Retail,Small Business,Japan,Europe,2024-11-05
CUST_007823,"Davis, Norris and Barber",Manufacturing,Consumer,France,Asia Pacific,2024-03-08
CUST_019487,"Little, Moyer and King",Manufacturing,Consumer,Japan,Europe,2022-12-13
CUST_015385,Daniels LLC,Logistics,Small Business,United States,Europe,2022-08-03
CUST_041100,Diaz LLC,Energy,Small Business,United States,North America,2022-12-07
CUST_018184,Meyer Inc,Automotive,Small Business,Sweden,Asia Pacific,2024-12-12
CUST_027162,Ochoa and Sons,Retail,Small Business,Japan,Europe,2021-07-26
CUST_011646,Ward-Miller,Automotive,Enterprise,Germany,Asia Pacific,2024-08-27
CUST_024391,Boyd PLC,Technology,Mid Market,France,North America,2026-02-25
CUST_004851,Colon-Wu,Technology,Enterprise,Canada,Europe,2022-10-22
CUST_047436,Armstrong Group,Healthcare,Enterprise,India,North America,2024-05-22
CUST_042207,Wade-Cole,Retail,Small Business,Netherlands,Europe,2022-12-14
CUST_045341,Gallagher and Sons,Technology,Small Business,Australia,Europe,2024-07-10
CUST_028170,"Montgomery, Wheeler and Harding",Healthcare,Consumer,United Kingdom,North America,2023-08-02
CUST_003420,Parsons-Roman,Logistics,Mid Market,United Kingdom,North America,2025-12-22
CUST_042591,Thomas-Torres,Finance,Mid Market,Germany,North America,2026-02-11
CUST_038735,"Morgan, Davis and Rodriguez",Finance,Enterprise,Sweden,Asia Pacific,2025-07-28
CUST_036720,Rodgers-Bryant,Energy,UNKNOWN,Australia,North America,2023-05-05
CUST_029498,"Gordon, Davis and Solis",UNKNOWN,Enterprise,United Kingdom,North America,2025-06-19
CUST_004363,Brown-Park,UNKNOWN,Enterprise,Germany,Europe,2021-12-04
CUST_004029,Mcmahon PLC,Retail,Consumer,Sweden,Asia Pacific,2022-10-30
CUST_003427,Jones-Miller,Logistics,Small Business,Japan,North America,2025-10-27
CUST_020269,Herman and Sons,Retail,Mid Market,United States,Europe,2026-01-19
CUST_020058,Cortez-Mendoza,Retail,Consumer,Sweden,Asia Pacific,2025-01-23
CUST_011479,Aguilar-Hendricks,Manufacturing,Consumer,Germany,Asia Pacific,2026-01-06
CUST_047945,Rios-Hicks,Technology,Enterprise,France,North America,2022-10-23
CUST_029393,"Pena, Cowan and Myers",Logistics,Small Business,Netherlands,Europe,2023-04-18
CUST_029047,Robinson-Yates,Automotive,Enterprise,United Kingdom,North America,2023-06-09
CUST_008565,Dennis Group,Retail,Mid Market,Germany,North America,2021-09-15
CUST_039507,Cole-Fernandez,Automotive,Mid Market,India,Asia Pacific,2023-02-13
CUST_049805,Reese-Lopez,Healthcare,Enterprise,India,Asia Pacific,2021-07-01
CUST_025450,Rivera-Walker,Retail,Enterprise,Australia,Asia Pacific,2021-01-20
CUST_034922,King and Sons,Manufacturing,Enterprise,India,Asia Pacific,2023-07-13
CUST_030478,Smith Ltd,Retail,Consumer,United Kingdom,North America,2025-07-02
CUST_013520,Romero Inc,Automotive,Small Business,United States,Europe,2025-03-17
CUST_034008,Butler Ltd,Energy,Mid Market,India,Europe,2026-01-25
CUST_021316,Deleon-Hill,Logistics,UNKNOWN,India,Europe,2023-10-07
CUST_042425,Reynolds-Hunt,Retail,Enterprise,Netherlands,North America,2023-09-14
CUST_048901,"Dixon, Conner and Reyes",Healthcare,Enterprise,Germany,Europe,2022-09-17
CUST_047633,Davies-Baker,Manufacturing,UNKNOWN,Germany,Europe,2025-07-09
CUST_049789,"Parks, Weber and Fisher",Manufacturing,Mid Market,United States,Europe,2026-02-15
CUST_044232,Buchanan-Griffin,UNKNOWN,Small Business,United Kingdom,North America,2021-01-16
CUST_010724,Kelly Group,Automotive,Enterprise,United Kingdom,North America,2022-10-07
CUST_013155,"Patterson, Burns and Floyd",Energy,Mid Market,Australia,North America,2021-08-11
CUST_013763,Cline LLC,UNKNOWN,Enterprise,Germany,Europe,2021-04-28
CUST_042812,Brown-Mcfarland,Automotive,Consumer,United Kingdom,Asia Pacific,2025-09-01
CUST_030804,Snyder-Chen,Retail,Small Business,Netherlands,Asia Pacific,2021-09-18
CUST_036261,"Rose, Roman and Adams",Technology,Mid Market,India,Europe,2026-02-17
CUST_021437,Edwards LLC,Energy,Consumer,UNKNOWN,Asia Pacific,2023-12-02
CUST_025971,"Smith, Parks and Chavez",Energy,Enterprise,France,Asia Pacific,2024-08-20
CUST_032204,"Porter, Grimes and Phillips",Retail,Enterprise,Australia,Europe,2021-11-17
CUST_007181,"Green, Peterson and Pearson",Finance,Mid Market,France,Europe,2023-10-31
CUST_041281,Anderson PLC,Healthcare,Small Business,United Kingdom,North America,2021-10-14
CUST_028087,Adams Ltd,Manufacturing,Mid Market,United Kingdom,Asia Pacific,2022-08-23
CUST_013702,"West, Wolfe and Miller",Manufacturing,Small Business,United States,Asia Pacific,2024-02-13
CUST_001004,Bennett Group,UNKNOWN,Consumer,Sweden,North America,2023-01-03
CUST_009059,"Benton, Williams and Dorsey",Technology,Small Business,Australia,Asia Pacific,2022-08-24
CUST_044235,Farrell-Romero,Healthcare,Mid Market,France,Asia Pacific,2022-08-07
CUST_025675,Watkins Group,Automotive,Mid Market,United Kingdom,Asia Pacific,2023-04-12
CUST_045056,Simpson LLC,Finance,Enterprise,France,North America,2025-11-28
CUST_035144,Morris Inc,Finance,Enterprise,United Kingdom,Asia Pacific,2021-08-22
CUST_038163,Thomas Group,Retail,Consumer,India,Asia Pacific,2025-02-28
CUST_022477,Arias-Armstrong,Automotive,Consumer,France,Asia Pacific,2023-02-27
CUST_023007,"Garcia, Johnson and Reid",Technology,Small Business,Netherlands,Europe,2022-01-29
CUST_045344,"Phillips, Weiss and Kim",Healthcare,Consumer,Japan,Europe,2026-03-07
CUST_036128,Kelley-Cross,Technology,Enterprise,United Kingdom,Europe,2021-03-20
CUST_049710,Elliott Inc,Technology,Mid Market,Australia,Asia Pacific,2026-05-17
CUST_013099,"Cook, Yates and Becker",Technology,Small Business,Netherlands,Asia Pacific,2024-03-17
CUST_037196,Evans-Allen,UNKNOWN,Small Business,United States,North America,2024-12-05
CUST_004108,"Lara, Waters and Lawson",Healthcare,UNKNOWN,United Kingdom,Europe,2021-11-11
CUST_041336,Jackson-Turner,Logistics,Enterprise,Australia,Europe,2022-02-19
CUST_025223,West Group,Retail,Mid Market,UNKNOWN,North America,2024-11-20
CUST_035840,Mccall Ltd,UNKNOWN,Small Business,Sweden,Asia Pacific,2021-01-27
CUST_029719,Arroyo LLC,Healthcare,Enterprise,United States,Asia Pacific,2021-08-20
CUST_046953,Holder Group,Automotive,Small Business,Sweden,Asia Pacific,2023-09-11
CUST_029828,Davis Inc,Automotive,Small Business,Japan,Europe,2025-08-28
CUST_017543,"Mcdonald, Stewart and Fuentes",Manufacturing,Small Business,India,North America,2026-02-08
CUST_024916,"Young, Day and Ayers",Automotive,Mid Market,United States,Asia Pacific,2021-12-14
CUST_004514,"Barrett, Williams and Johnson",Retail,Small Business,France,Asia Pacific,2021-11-01
CUST_019937,Zimmerman-Deleon,Energy,Small Business,Sweden,Europe,2025-12-12
CUST_046525,Johnson-Novak,Energy,Consumer,Japan,Asia Pacific,2023-04-24
CUST_024511,"Figueroa, Francis and Hernandez",Retail,Enterprise,Sweden,North America,2025-06-17
CUST_027442,Chang Inc,Finance,Enterprise,India,North America,2021-06-30
CUST_012002,Rogers-Montoya,Technology,Enterprise,United Kingdom,North America,2024-11-12
CUST_023354,Cox-Williams,Manufacturing,UNKNOWN,United Kingdom,Europe,2022-02-08
CUST_027293,Lin-Davis,Logistics,UNKNOWN,Sweden,North America,2021-11-07
CUST_034204,Williams Ltd,Energy,Enterprise,Canada,North America,2021-07-24
CUST_012148,Hunter and Sons,UNKNOWN,Enterprise,UNKNOWN,Asia Pacific,2025-07-31
CUST_015292,Ramsey LLC,Manufacturing,Small Business,India,Europe,2022-12-13
CUST_046880,"White, Liu and Trevino",Finance,Small Business,United States,Europe,2025-03-27
CUST_008691,"Ball, Smith and Kane",Energy,Enterprise,Sweden,North America,2026-02-15
CUST_012654,Mack and Sons,Healthcare,Small Business,Netherlands,North America,2023-07-27
CUST_031470,Harris-Burton,Finance,Small Business,Netherlands,Europe,2025-07-03
CUST_002955,"Scott, Wall and Johnson",Automotive,Consumer,United States,Asia Pacific,2023-05-08
CUST_003004,Bautista-Pearson,Technology,Enterprise,Sweden,Europe,2022-04-06
CUST_015814,Charles PLC,Energy,Small Business,United Kingdom,North America,2026-05-26
CUST_006657,Sanders Ltd,Logistics,Small Business,Germany,North America,2021-11-10
CUST_012774,Spears PLC,Automotive,Consumer,Japan,Asia Pacific,2023-06-25
CUST_039531,Strickland-Lopez,Healthcare,Small Business,Australia,Asia Pacific,2025-01-05
CUST_034408,"Castro, Mathis and Taylor",Healthcare,Small Business,Netherlands,Europe,2023-07-14
CUST_008837,Murphy-Martin,Technology,Mid Market,United Kingdom,Asia Pacific,2025-04-27
CUST_014618,"Cobb, Jimenez and Berry",Logistics,Enterprise,United Kingdom,Europe,2021-09-26
CUST_022836,"Marshall, Mooney and Gonzales",Finance,Mid Market,Netherlands,Asia Pacific,2025-09-10
CUST_015981,"Kennedy, Hernandez and Richards",Automotive,Mid Market,Sweden,Asia Pacific,2021-04-14
CUST_037916,Harrison-Cole,Healthcare,Enterprise,United Kingdom,North America,2025-11-21
CUST_001571,Hester-Morgan,Energy,Mid Market,Japan,Europe,2024-04-08
CUST_035908,"Smith, Wong and Wagner",Automotive,Enterprise,Germany,Europe,2022-02-15
CUST_026090,Ray-Hamilton,Energy,Small Business,Netherlands,Asia Pacific,2025-08-01
CUST_020914,Shaw-Escobar,Retail,Small Business,France,Asia Pacific,2025-12-26
CUST_009958,"Thomas, Atkins and Pena",Finance,Enterprise,Japan,North America,2022-09-05
CUST_018276,Roy-Ryan,Technology,Enterprise,Sweden,Europe,2022-12-20
CUST_015432,Bradley-Atkinson,Technology,Mid Market,Japan,Europe,2022-06-15
CUST_023494,Fisher-Greer,Automotive,Consumer,Netherlands,North America,2021-07-05
CUST_015790,"Marks, Newman and Avery",Logistics,Consumer,Sweden,Europe,2022-10-02
CUST_035780,Smith-Brady,Finance,Enterprise,Sweden,North America,2026-04-29
CUST_011981,Davis PLC,Technology,Consumer,Australia,Asia Pacific,2023-07-19
CUST_044906,Nelson Group,Energy,Mid Market,Germany,Asia Pacific,2022-07-21
CUST_035763,"Nelson, Miller and Duncan",Healthcare,Mid Market,United Kingdom,Europe,2025-01-13
CUST_027093,Tucker Group,Healthcare,Consumer,UNKNOWN,Asia Pacific,2022-02-27
CUST_046835,"Sellers, Martinez and Taylor",Logistics,Small Business,UNKNOWN,Europe,2026-06-03
CUST_033438,Perez-Kennedy,Finance,Enterprise,Netherlands,Asia Pacific,2022-06-28
CUST_047381,Coleman and Sons,Healthcare,Mid Market,Germany,Asia Pacific,2023-02-16
CUST_001591,Brown-Garza,Manufacturing,Enterprise,Germany,Europe,2021-09-15
CUST_026756,Landry-Meyers,Healthcare,Consumer,United States,Europe,2026-05-21
CUST_021759,"Miller, Johnson and Adams",Logistics,Enterprise,Japan,Asia Pacific,2022-01-14
CUST_003002,Smith Group,Manufacturing,Small Business,UNKNOWN,Asia Pacific,2023-03-15
CUST_044112,"Martin, Wang and Williams",Energy,Mid Market,United States,North America,2025-07-23
CUST_043520,Kennedy-Nicholson,Logistics,Small Business,Germany,North America,2024-12-29
CUST_000629,Atkins-Miller,Healthcare,UNKNOWN,India,Europe,2025-10-02
CUST_020737,"Banks, Chapman and Wagner",Retail,Consumer,India,North America,2024-10-11
CUST_011903,"Garcia, Gilmore and Willis",Technology,Enterprise,Sweden,Europe,2023-08-13
CUST_006367,"Brown, Lee and Williams",Healthcare,Small Business,Japan,Europe,2022-09-16
CUST_017133,Bass-Roberts,UNKNOWN,Small Business,Sweden,Asia Pacific,2021-01-14
CUST_009479,Ramirez-Gonzales,Healthcare,Small Business,Sweden,Asia Pacific,2021-11-13
CUST_041871,"Schmidt, Schultz and Lin",UNKNOWN,Mid Market,Australia,North America,2023-05-23
CUST_012933,Ellis PLC,Manufacturing,Enterprise,Sweden,North America,2022-05-08
CUST_013642,"Williamson, Martin and Shields",Energy,Small Business,Sweden,Europe,2025-11-18
CUST_019627,May-Hobbs,Finance,Consumer,United Kingdom,Europe,2022-09-14
CUST_009952,Wells Group,Technology,Consumer,India,North America,2022-04-30
CUST_028963,"Vazquez, Prince and Perkins",Automotive,Small Business,UNKNOWN,Asia Pacific,2022-03-21
CUST_028446,Oconnell-Garcia,Automotive,Enterprise,Japan,Europe,2021-04-08
CUST_019699,"Martin, Garrison and Krueger",Logistics,Mid Market,India,Europe,2026-06-13
CUST_044224,Lawson Inc,Healthcare,Mid Market,Japan,Europe,2025-04-25
CUST_002997,Davis and Sons,Healthcare,Mid Market,United States,North America,2023-10-14
CUST_013638,"Baker, Brooks and Powell",Finance,Consumer,UNKNOWN,Europe,2022-08-05
CUST_022471,"Rhodes, Rivas and Perez",Logistics,Enterprise,UNKNOWN,Europe,2022-09-02
CUST_036087,Barnes-Sullivan,Healthcare,UNKNOWN,Canada,Asia Pacific,2023-02-24
CUST_028918,"West, Moreno and Bowers",Healthcare,Consumer,Germany,Asia Pacific,2022-07-30
CUST_017650,"Perez, Martinez and Anderson",Healthcare,Enterprise,India,Asia Pacific,2022-09-25
CUST_027956,White-Baldwin,Automotive,Small Business,Australia,North America,2022-07-03
CUST_002855,Smith-Clark,Technology,Consumer,Australia,Europe,2025-04-18
CUST_013390,"Miller, Hopkins and Davidson",Logistics,Mid Market,India,Europe,2026-03-25
CUST_013049,"Macdonald, Berry and Hernandez",Energy,Small Business,Canada,Europe,2025-04-02
CUST_022333,"Crane, Newton and Woods",Healthcare,Consumer,India,Europe,2025-10-29
CUST_030578,Black-Chang,Energy,UNKNOWN,Japan,Asia Pacific,2023-02-19
CUST_034735,Greer Group,Manufacturing,Small Business,France,Asia Pacific,2025-03-29
CUST_019539,Vasquez-Anderson,Retail,Consumer,France,Europe,2023-04-01
CUST_039587,Bryan and Sons,Manufacturing,Enterprise,Germany,North America,2023-03-14
CUST_005573,"Camacho, Garcia and Gilbert",Energy,Mid Market,Australia,North America,2024-02-03
CUST_047751,Brock LLC,Healthcare,Enterprise,Germany,North America,2025-05-05
CUST_030964,House Group,Retail,Enterprise,France,North America,2024-03-22
CUST_035496,"Mills, David and Nelson",Healthcare,Enterprise,Germany,Europe,2025-03-15
CUST_020263,"Riley, Williamson and Griffin",Retail,Enterprise,France,North America,2024-02-21
CUST_044660,Jacobson-Price,Logistics,Enterprise,France,Asia Pacific,2022-07-27
CUST_021746,"Wilkins, Reese and Murphy",Energy,Mid Market,Germany,Asia Pacific,2024-01-24
CUST_047249,"Thomas, Spencer and Hanson",Technology,Mid Market,Netherlands,Asia Pacific,2026-06-17
CUST_036228,"Rodriguez, Jimenez and Chan",Technology,Consumer,Australia,Europe,2021-10-15
CUST_028787,"Le, Hamilton and Burch",Manufacturing,Small Business,United States,North America,2023-06-24
CUST_035620,Smith Group,Energy,Mid Market,Germany,Europe,2022-04-30
CUST_046000,Powell-Martinez,Finance,UNKNOWN,Japan,North America,2024-05-23
CUST_049513,Vang-Foley,Retail,Enterprise,United Kingdom,North America,2024-05-24
CUST_044515,"Johnson, Walsh and Olson",Healthcare,Small Business,India,Asia Pacific,2022-03-07
CUST_028684,Wright LLC,Automotive,Consumer,France,Asia Pacific,2024-09-17
CUST_031549,"Evans, Mckay and Ramsey",Automotive,UNKNOWN,Netherlands,Europe,2022-09-17
CUST_031965,Cordova-Wolf,Retail,Small Business,UNKNOWN,North America,2024-04-10
CUST_009434,"Brooks, Bowen and Gomez",Automotive,Mid Market,Sweden,Asia Pacific,2023-04-10
CUST_022374,"Peterson, Jones and Vaughn",Technology,Enterprise,United States,Europe,2024-11-23
CUST_021623,Flores Group,Logistics,Mid Market,Germany,Europe,2025-11-26
CUST_012452,"Dennis, Huynh and Morton",UNKNOWN,Consumer,Australia,Europe,2021-02-06
CUST_011800,"Middleton, Frazier and Gregory",Retail,Mid Market,United States,Europe,2022-08-31
CUST_031389,Schneider LLC,Retail,Enterprise,France,North America,2024-02-22
CUST_020769,Moore-Smith,Retail,Enterprise,Sweden,Asia Pacific,2025-07-26
CUST_004829,Simmons Inc,Retail,Small Business,United Kingdom,Asia Pacific,2023-10-27
CUST_014590,"Mcfarland, Burnett and Wells",Retail,Enterprise,United Kingdom,Europe,2025-05-18
CUST_001508,"Powers, Miller and Hunt",Technology,Small Business,Japan,North America,2022-01-26
CUST_018613,Ramirez Ltd,Healthcare,Small Business,United States,Europe,2026-06-13
CUST_019303,Williams Inc,Manufacturing,Small Business,Canada,Europe,2022-03-19
CUST_038310,Potts Group,Finance,Mid Market,Australia,Europe,2024-10-07
CUST_001739,"Stewart, Brown and Orozco",Energy,Enterprise,Australia,Europe,2023-04-17
CUST_035876,"Stevenson, Steele and Johnston",Energy,Mid Market,Sweden,Asia Pacific,2023-03-18
CUST_047068,Day-Kennedy,Logistics,Consumer,Netherlands,Asia Pacific,2024-06-30
CUST_005115,Smith-Wilson,Energy,Consumer,UNKNOWN,Europe,2025-03-07
CUST_024907,"Garner, Smith and Everett",Technology,Small Business,Germany,North America,2021-05-17
CUST_007636,Cherry Ltd,Healthcare,Small Business,Netherlands,Asia Pacific,2021-11-06
CUST_014399,Carroll-Davidson,Healthcare,Mid Market,Netherlands,Asia Pacific,2022-02-28
CUST_036171,Lopez and Sons,Technology,Mid Market,Germany,Asia Pacific,2022-03-30
CUST_009184,"King, Cooper and Harris",Finance,Small Business,Canada,Asia Pacific,2025-12-05
CUST_036797,"Hall, Chapman and Bartlett",Manufacturing,Enterprise,Netherlands,North America,2021-03-16
CUST_037623,"Williams, Kelly and Jones",Logistics,UNKNOWN,Germany,Asia Pacific,2025-09-04
CUST_001656,Meadows Group,UNKNOWN,Mid Market,United Kingdom,Europe,2022-02-02
CUST_004327,Hartman PLC,Finance,Small Business,Japan,Europe,2024-07-10
CUST_027378,Thomas-Caldwell,Technology,Consumer,Japan,North America,2025-10-05
CUST_019045,Brown-Blanchard,Finance,Mid Market,United Kingdom,Europe,2022-04-11
CUST_044329,"Smith, Gibbs and Clark",Technology,Consumer,Australia,Asia Pacific,2021-05-22
CUST_009662,"Wright, Sutton and Singleton",Technology,Mid Market,Canada,Asia Pacific,2022-08-17
CUST_015915,"Powers, Gross and Miller",Technology,Consumer,France,Asia Pacific,2024-01-15
CUST_025467,Harris Ltd,Retail,Consumer,Sweden,Asia Pacific,2023-12-28
CUST_013611,"Reese, Martinez and Smith",Healthcare,Enterprise,Canada,Europe,2025-03-29
CUST_011671,"Skinner, Lee and Palmer",Technology,Consumer,Germany,Asia Pacific,2024-09-02
CUST_001220,Meyer-Gregory,Manufacturing,Consumer,United Kingdom,Asia Pacific,2025-10-17
CUST_038864,Allen-Bennett,Technology,Small Business,Australia,Asia Pacific,2024-02-15
CUST_012558,Thompson-Nelson,Finance,Small Business,Australia,North America,2023-06-13
CUST_039144,"Williams, Carroll and Chavez",Healthcare,Enterprise,Australia,North America,2026-02-01
CUST_035509,Warren Ltd,Logistics,Enterprise,India,North America,2025-08-18
CUST_011853,"Holland, Joseph and Thomas",Retail,Consumer,Sweden,Europe,2024-01-09
CUST_013239,Smith-Morgan,Finance,Enterprise,United Kingdom,Asia Pacific,2024-06-20
CUST_029951,Douglas-Gutierrez,Logistics,Consumer,United States,Europe,2023-10-29
CUST_027985,Vega Group,Retail,Enterprise,India,Asia Pacific,2022-11-18
CUST_022091,Martin-Schultz,Retail,Consumer,India,Europe,2024-04-14
CUST_048990,Dougherty-Gonzalez,Energy,Consumer,Sweden,Europe,2021-04-24
CUST_040640,"Bradley, Palmer and Taylor",Logistics,Enterprise,Japan,Europe,2022-01-27
CUST_028912,Smith-Long,Retail,Enterprise,Sweden,North America,2021-04-16
CUST_008571,Williams-Ramirez,Automotive,Enterprise,France,North America,2021-01-30
CUST_038432,Riley Ltd,Retail,Enterprise,Australia,North America,2025-08-05
CUST_040526,"Russell, Hall and Parks",Automotive,Consumer,United States,Asia Pacific,2024-03-27
CUST_035550,Alvarez PLC,Healthcare,Enterprise,Sweden,Europe,2025-12-31
CUST_029488,Hoffman Group,Finance,Small Business,UNKNOWN,Asia Pacific,2023-07-06
CUST_026038,Castro Group,Logistics,Mid Market,United Kingdom,Europe,2021-08-26
CUST_019371,"Mathis, Mcpherson and Coleman",Automotive,Small Business,France,Asia Pacific,2026-06-09
CUST_044735,Clark Group,Retail,Consumer,Germany,North America,2022-10-20
CUST_006916,"Herrera, Martin and Mendoza",Manufacturing,Enterprise,France,Europe,2023-11-18
CUST_014999,Ruiz and Sons,Energy,Mid Market,Canada,Asia Pacific,2022-12-09
CUST_016751,Hayes-Bailey,Finance,Enterprise,India,North America,2022-03-19
CUST_029960,Neal-Alvarado,Automotive,Small Business,United Kingdom,Europe,2023-12-06
CUST_028857,"Monroe, Duran and Grant",Healthcare,Enterprise,Australia,North America,2023-10-18
CUST_038912,"Taylor, Sanchez and Marsh",Finance,Mid Market,Sweden,Asia Pacific,2024-09-07
CUST_005844,Aguilar LLC,Retail,Small Business,Sweden,North America,2026-02-02
CUST_015770,"Jefferson, English and Pierce",Automotive,Mid Market,United States,North America,2022-12-16
CUST_027099,Smith and Sons,Automotive,Enterprise,Canada,North America,2022-02-13
CUST_034727,Stewart-Wolf,Manufacturing,Consumer,Japan,Asia Pacific,2023-02-12
CUST_020931,Finley and Sons,Technology,Enterprise,Canada,Asia Pacific,2021-09-08
CUST_012314,"Lynch, Garcia and Ochoa",Healthcare,Mid Market,Canada,North America,2023-09-20
CUST_008294,Martinez LLC,Logistics,Enterprise,Netherlands,North America,2023-01-05
CUST_049409,"Green, Ellis and Morris",Finance,Enterprise,Netherlands,Europe,2024-06-26
CUST_022320,Butler-Anderson,Manufacturing,Mid Market,Canada,Asia Pacific,2023-04-09
CUST_020487,Franklin-Cummings,Healthcare,Mid Market,Netherlands,Asia Pacific,2024-01-11
CUST_022611,Baldwin Ltd,Manufacturing,Enterprise,UNKNOWN,Europe,2024-02-08
CUST_012466,"Johnson, Barrett and Cook",Retail,UNKNOWN,Germany,North America,2024-01-16
CUST_041513,Johnson Inc,Logistics,Small Business,Netherlands,Europe,2026-04-23
CUST_048610,Lucas-Avila,Finance,Mid Market,Germany,North America,2026-01-05
CUST_017673,Rivera LLC,Logistics,Mid Market,Sweden,Asia Pacific,2021-06-14
CUST_008566,Nunez Inc,Manufacturing,UNKNOWN,Germany,North America,2026-03-30
CUST_042906,"Thompson, Johnson and Garza",Retail,Mid Market,Sweden,Europe,2021-10-04
CUST_033295,"Lee, Carroll and Rodriguez",Technology,UNKNOWN,Netherlands,Asia Pacific,2021-04-22
CUST_012929,"Weeks, Garza and Porter",Technology,Consumer,United States,North America,2026-06-01
CUST_008384,"Powers, Diaz and Diaz",Logistics,Small Business,United Kingdom,Asia Pacific,2022-02-22
CUST_026547,Figueroa-Gibbs,Technology,Mid Market,France,Europe,2025-03-06
CUST_021161,Cook LLC,Automotive,Consumer,United States,Asia Pacific,2023-10-09
CUST_025332,"Davenport, Rosales and Taylor",Energy,Small Business,Canada,North America,2022-06-16
CUST_000417,Hensley-Flores,Logistics,Enterprise,India,North America,2026-06-05
CUST_038314,"Leach, Schwartz and Johnson",Manufacturing,Small Business,Japan,Europe,2023-09-30
CUST_040759,"Bernard, Daniels and Lee",Manufacturing,Enterprise,Netherlands,Asia Pacific,2026-01-28
CUST_001407,Hodges-Roberts,Healthcare,Small Business,Japan,Asia Pacific,2022-02-12
CUST_027989,"Hernandez, Alexander and Graham",Energy,Small Business,Germany,Asia Pacific,2023-11-24
CUST_020658,Mcdonald-Gray,UNKNOWN,Consumer,India,Asia Pacific,2021-10-04
CUST_046982,Zavala Group,Technology,Consumer,France,North America,2021-02-10
CUST_029902,"Richardson, Curry and Davis",Retail,Consumer,France,Europe,2025-08-06
CUST_032870,Ortiz and Sons,Technology,Enterprise,Germany,North America,2024-12-01
CUST_021614,Perez-Walton,Healthcare,Consumer,France,North America,2025-02-22
CUST_018693,Williams Ltd,Retail,Enterprise,United Kingdom,Europe,2025-02-15
CUST_014463,Freeman Inc,Healthcare,Small Business,Germany,North America,2022-12-06
CUST_013530,Holland-Warren,Finance,Consumer,France,Asia Pacific,2025-04-21
CUST_029805,Ross-Garcia,Energy,Consumer,Canada,North America,2025-04-08
CUST_001445,Rojas and Sons,Retail,Small Business,Australia,Europe,2023-01-24
CUST_018219,"Lane, Pineda and Haney",Retail,Consumer,UNKNOWN,Europe,2026-02-11
CUST_045064,Ho-Craig,Energy,UNKNOWN,Japan,Asia Pacific,2023-07-16
CUST_030647,"Perez, Patton and Wolf",Healthcare,Enterprise,France,North America,2026-01-11
CUST_049168,"Reyes, Collier and Rios",Automotive,Enterprise,Japan,Europe,2025-02-08
CUST_039990,Strickland PLC,Finance,Consumer,Australia,North America,2025-08-06
CUST_044756,Fuentes-English,Finance,Consumer,France,Asia Pacific,2023-10-01
CUST_048346,"Cox, Dominguez and Cain",Retail,Mid Market,United Kingdom,Europe,2023-07-23
CUST_042970,"Mejia, Mckay and Williams",Technology,Mid Market,Netherlands,Europe,2025-03-18
CUST_020420,Bell Ltd,Automotive,Consumer,Japan,Asia Pacific,2025-12-04
CUST_010897,Watson Ltd,Manufacturing,Enterprise,Australia,Europe,2021-10-16
CUST_045621,Shaw and Sons,Healthcare,Small Business,United Kingdom,Asia Pacific,2025-07-19
CUST_036350,Banks PLC,Retail,Small Business,United Kingdom,Europe,2025-03-07
CUST_019313,"Blair, Wagner and Velasquez",Automotive,Mid Market,Netherlands,Asia Pacific,2022-06-27
CUST_005583,Archer and Sons,Logistics,Mid Market,United States,Asia Pacific,2024-11-01
CUST_006683,Soto-Nelson,Technology,Consumer,India,Asia Pacific,2026-01-09
CUST_030680,Atkinson-Hall,Logistics,Consumer,India,North America,2022-09-24
CUST_028389,Orr-Mckenzie,Automotive,Small Business,Sweden,North America,2023-02-21
CUST_006848,"Whitaker, Martinez and Green",Logistics,Consumer,United States,Asia Pacific,2021-11-05
CUST_015982,Smith Group,Manufacturing,Enterprise,France,North America,2021-01-07
CUST_033676,"Garza, Silva and Chavez",Automotive,Enterprise,Japan,Europe,2023-06-25
CUST_047504,"Serrano, Henson and Walls",Automotive,Consumer,France,Asia Pacific,2024-12-13
CUST_007566,"Ortiz, Brown and Wells",Energy,UNKNOWN,Netherlands,Asia Pacific,2022-07-29
CUST_020729,King-Crane,Finance,Small Business,Sweden,Asia Pacific,2022-06-14
CUST_007412,Collier-Brooks,Manufacturing,Consumer,Australia,Asia Pacific,2022-08-16
CUST_025355,Rose-Dunn,Logistics,Mid Market,Australia,Asia Pacific,2021-07-05
CUST_047739,"Taylor, Jackson and Ferguson",Finance,Small Business,Germany,North America,2022-11-23
