transaction_id,transaction_date,account_id,department,transaction_type,amount,currency,vendor,payment_status
FIN_0263267,2024-01-14,ACC_00403,Engineering,Revenue,12550.16,INR,Jones-Chandler,Completed
FIN_0480822,2025-10-31,ACC_00343,Manufacturing,Payroll,31592.44,INR,Sosa PLC,Completed
FIN_0441413,2022-03-15,ACC_00361,Manufacturing,Investment,6595.85,EUR,"Reed, Baker and Carter",Completed
FIN_0246345,2021-04-06,ACC_00099,Supply Chain,Purchase,27506.61,SEK,Ward Inc,Completed
FIN_0373867,2022-07-28,ACC_00027,Marketing,Purchase,45140.68,SEK,"Carson, Hoffman and Livingston",Completed
FIN_0058037,2023-09-12,ACC_00155,Information Technology,Operating Expense,13341.75,SEK,"Singh, Chavez and Smith",Completed
FIN_0134954,2021-11-12,ACC_00466,Sales,Revenue,25035.18,EUR,Navarro Inc,Completed
FIN_0396691,2021-09-19,ACC_00403,Marketing,Operating Expense,36307.5,USD,UNKNOWN,Completed
FIN_0339353,2026-03-29,ACC_00116,Finance,Purchase,21434.65,EUR,"Anthony, Dyer and Brown",Completed
FIN_0485670,2022-08-21,ACC_00414,Information Technology,Revenue,30490.32,USD,"Baker, Petersen and Downs",Completed
FIN_0200571,2023-03-02,ACC_00496,Information Technology,Purchase,33391.65,USD,"West, Alexander and Guzman",Pending
FIN_0485294,2026-01-23,ACC_00142,Finance,Operating Expense,28256.0,INR,"Peters, Moore and Clark",Completed
FIN_0497794,2021-02-16,ACC_00068,Operations,Revenue,32114.28,INR,"Payne, Edwards and Mcdonald",Completed
FIN_0483664,2025-10-30,ACC_00351,Information Technology,Payroll,31852.42,SEK,Ritter-Moore,Completed
FIN_0247604,2025-04-07,ACC_00131,Human Resources,Revenue,39629.45,USD,"Stone, Anderson and Garcia",Failed
FIN_0191486,2023-08-22,ACC_00442,Finance,Revenue,89644.59,EUR,Benitez Ltd,Pending
FIN_0178914,2026-04-04,ACC_00449,Finance,Revenue,57653.01,SEK,"Morris, Robertson and Davis",Completed
FIN_0159736,2023-11-18,ACC_00422,Supply Chain,Revenue,53269.72,USD,Collins-Reyes,Completed
FIN_0100526,2025-09-01,ACC_00283,Manufacturing,Purchase,25676.01,INR,Rodriguez Group,Completed
FIN_0428965,2025-03-28,ACC_00187,Operations,Purchase,2367.15,EUR,"Strickland, Boyd and Taylor",Completed
FIN_0245549,2024-01-20,ACC_00152,Operations,Revenue,15501.16,EUR,"Franklin, Coleman and Wise",Completed
FIN_0389371,2026-02-10,ACC_00365,Operations,Revenue,41245.8,INR,"Garcia, Anderson and Hale",Completed
FIN_0233828,2024-06-30,ACC_00469,Supply Chain,Revenue,56350.49,INR,"Mahoney, Gilbert and Franklin",Completed
FIN_0428631,2021-08-23,ACC_00285,Operations,Operating Expense,49250.86,INR,Warren PLC,Completed
FIN_0430802,2023-08-02,ACC_00456,Marketing,Payroll,2510.52,USD,"Hall, Harper and Mcpherson",Completed
FIN_0157262,2021-02-07,ACC_00025,Supply Chain,Revenue,40373.8,INR,"Wilson, Garcia and Stewart",Completed
FIN_0203479,2021-10-26,ACC_00424,Information Technology,Revenue,53224.76,EUR,"Cruz, Spencer and Brown",Completed
FIN_0093870,2023-03-14,ACC_00325,Operations,Operating Expense,18727.34,USD,Farmer PLC,Failed
FIN_0497232,2026-06-09,ACC_00368,Manufacturing,Purchase,13335.19,INR,"Warren, Smith and Walker",Completed
FIN_0404436,2023-02-15,ACC_00422,Sales,Investment,2156.07,INR,Hansen LLC,Pending
FIN_0410367,2024-08-04,ACC_00413,Human Resources,Revenue,11276.7,INR,Griffin LLC,Completed
FIN_0391405,2026-05-20,ACC_00414,Manufacturing,Purchase,6945.06,EUR,Blackwell-Perry,Completed
FIN_0241937,2022-12-13,ACC_00079,Information Technology,Payroll,20862.74,EUR,Johnson and Sons,Completed
FIN_0220715,2025-07-31,ACC_00369,Supply Chain,Revenue,28827.93,EUR,Foster-Clark,Completed
FIN_0413774,2024-06-20,ACC_00030,Operations,Purchase,23801.59,EUR,"Gordon, Huber and Murray",Completed
FIN_0031566,2022-12-06,ACC_00129,Engineering,Operating Expense,45129.13,INR,"Roth, West and Butler",Pending
FIN_0163844,2023-07-18,ACC_00131,Human Resources,Revenue,59028.42,USD,King LLC,Completed
FIN_0048585,2024-09-14,ACC_00054,Sales,Purchase,20648.67,USD,Khan Inc,Completed
FIN_0017072,2025-09-16,ACC_00429,Information Technology,Operating Expense,35196.88,SEK,Ingram Group,Completed
FIN_0433504,2023-04-05,ACC_00092,Engineering,Purchase,22126.43,USD,Fernandez Inc,Completed
FIN_0226034,2024-07-28,ACC_00168,Supply Chain,Purchase,32467.73,SEK,Davis-Klein,Completed
FIN_0322372,2026-03-26,ACC_00382,Manufacturing,Revenue,30579.42,SEK,Salazar-Ward,Failed
FIN_0445629,2023-02-07,ACC_00221,Information Technology,Purchase,39507.79,SEK,"Roach, Martin and Estrada",Completed
FIN_0086555,2024-08-14,ACC_00463,Sales,Revenue,13602.67,USD,"Brown, Miller and Jimenez",Pending
FIN_0014122,2022-06-07,ACC_00186,Finance,Operating Expense,7865.9,SEK,Hogan and Sons,Completed
FIN_0339300,2021-02-27,ACC_00034,Marketing,Revenue,47000.82,SEK,Murray LLC,Completed
FIN_0253756,2022-12-17,ACC_00411,Human Resources,Revenue,58776.4,USD,Lindsey Inc,Completed
FIN_0326784,2021-05-18,ACC_00328,Finance,Purchase,24257.46,USD,Wilson Inc,Pending
FIN_0072468,2024-01-23,ACC_00127,Finance,Payroll,9562.88,USD,Leblanc and Sons,Completed
FIN_0077945,2024-08-08,ACC_00349,Finance,Purchase,32742.23,USD,"Reyes, Richards and Brown",Completed
FIN_0295037,2024-10-12,ACC_00061,Manufacturing,Operating Expense,2483.43,USD,Ramirez Ltd,Completed
FIN_0183186,2024-02-05,ACC_00213,Sales,Purchase,19388.14,USD,UNKNOWN,Completed
FIN_0221383,2023-10-12,ACC_00220,Information Technology,Operating Expense,7989.4,USD,Johnson Ltd,Completed
FIN_0303692,2021-12-16,ACC_00075,Engineering,Revenue,65535.2,USD,Mcpherson-Garcia,Completed
FIN_0050316,2021-08-05,ACC_00289,Finance,Revenue,3867.12,USD,Combs-Stone,Completed
FIN_0281772,2026-01-02,ACC_00353,Supply Chain,Payroll,1905.57,EUR,Kennedy-Mccann,Completed
FIN_0328653,2023-02-01,ACC_00436,Human Resources,Purchase,43065.25,SEK,Perez LLC,Completed
FIN_0016419,2023-09-12,ACC_00154,Human Resources,Operating Expense,27329.46,SEK,Zimmerman LLC,Completed
FIN_0226591,2022-05-21,ACC_00472,Engineering,Purchase,24257.94,EUR,"Hudson, Rosario and Walker",Completed
FIN_0344635,2022-05-19,ACC_00399,Human Resources,Revenue,45135.36,SEK,Peterson Ltd,Completed
FIN_0085353,2021-05-23,ACC_00475,Human Resources,Revenue,88298.8,USD,"Taylor, Nichols and Brown",Completed
FIN_0409244,2022-11-16,ACC_00307,Human Resources,Payroll,19005.5,EUR,"Middleton, Flowers and Martin",Completed
FIN_0278726,2022-02-24,ACC_00473,Marketing,Purchase,18536.82,EUR,Nelson LLC,Completed
FIN_0118647,2022-04-18,ACC_00003,Information Technology,Revenue,73593.31,INR,White and Sons,Completed
FIN_0391150,2021-06-27,ACC_00385,Manufacturing,Operating Expense,27882.36,INR,"Garza, Vaughn and Carr",Completed
FIN_0240503,2022-04-12,ACC_00280,Supply Chain,Operating Expense,15245.16,EUR,"Flores, Garcia and Thomas",Completed
FIN_0466350,2023-05-20,ACC_00199,Manufacturing,Revenue,59139.83,USD,Lambert Inc,Completed
FIN_0198755,2024-09-13,ACC_00308,Engineering,Purchase,35144.63,SEK,Thompson Group,Completed
FIN_0001310,2024-05-15,ACC_00052,Engineering,Purchase,32471.88,EUR,Fernandez-Williams,Completed
FIN_0072394,2023-05-29,ACC_00398,Marketing,Revenue,70757.27,SEK,Hanson Ltd,Completed
FIN_0264993,2025-05-30,ACC_00209,Operations,Revenue,75997.8,EUR,Cross-Hensley,Completed
FIN_0270338,2026-05-15,ACC_00034,Engineering,Revenue,26373.15,USD,Shaw Inc,Completed
FIN_0281286,2021-12-10,ACC_00049,Engineering,Purchase,10132.82,SEK,Long PLC,Completed
FIN_0453202,2022-07-28,ACC_00013,Finance,Revenue,89491.88,SEK,Ballard-Roberts,Completed
FIN_0255357,2023-09-18,ACC_00052,Sales,Operating Expense,34220.21,USD,UNKNOWN,Failed
FIN_0214654,2023-04-05,ACC_00005,Operations,Revenue,47721.44,USD,"Rose, Santiago and Stephens",Completed
FIN_0419449,2024-04-13,ACC_00427,Information Technology,Payroll,10827.36,SEK,Chan Group,Completed
FIN_0376678,2023-10-29,ACC_00105,Human Resources,Revenue,36246.42,SEK,"Chang, Shepherd and Bradley",Completed
FIN_0453250,2021-09-30,ACC_00470,Sales,Payroll,26215.12,INR,Gilbert-Jimenez,Pending
FIN_0230822,2023-06-24,ACC_00358,Operations,Revenue,23821.58,EUR,Conrad-Hines,Failed
FIN_0248788,2025-11-04,ACC_00096,Operations,Purchase,17917.33,USD,"Ball, Hart and Lee",Completed
FIN_0285332,2023-01-02,ACC_00312,Operations,Operating Expense,1809.71,USD,Marquez PLC,Completed
FIN_0187823,2021-01-05,ACC_00344,Engineering,Purchase,22334.38,SEK,Ball Inc,Completed
FIN_0371298,2021-05-03,ACC_00084,Finance,Revenue,70284.07,SEK,"Lopez, Chandler and Johnson",Completed
FIN_0159024,2024-09-17,ACC_00065,Human Resources,Revenue,34022.86,EUR,Mcbride Inc,Completed
FIN_0129504,2025-11-20,ACC_00358,Engineering,Purchase,48682.24,INR,Diaz Inc,Completed
FIN_0385958,2024-11-02,ACC_00089,Sales,Revenue,15822.48,USD,James Group,Completed
FIN_0425593,2022-10-06,ACC_00245,Operations,Revenue,90816.88,INR,Hart Group,Completed
FIN_0013589,2023-07-23,ACC_00436,Finance,Purchase,27172.07,USD,Rodriguez-Armstrong,Completed
FIN_0033869,2026-01-18,ACC_00066,Finance,Purchase,26293.62,USD,"Young, Long and Olson",Completed
FIN_0150304,2021-02-06,ACC_00272,Sales,Operating Expense,15575.64,INR,Sanders-Rice,Completed
FIN_0232673,2024-03-02,ACC_00036,Finance,Revenue,44233.58,EUR,Kelly-Ochoa,Completed
FIN_0356659,2022-12-28,ACC_00500,Marketing,Operating Expense,36907.43,USD,Jones Group,Completed
FIN_0174903,2021-05-05,ACC_00348,Manufacturing,Operating Expense,22682.36,SEK,UNKNOWN,Completed
FIN_0164223,2023-04-24,ACC_00192,Engineering,Operating Expense,41738.31,SEK,"Jackson, Ball and Perez",Completed
FIN_0200259,2024-08-15,ACC_00486,Supply Chain,Operating Expense,4352.69,EUR,Newman-Taylor,Completed
FIN_0129556,2021-07-22,ACC_00484,Supply Chain,Investment,47762.08,SEK,"Mcgee, Taylor and Dunn",Completed
FIN_0086452,2025-08-04,ACC_00291,Finance,Revenue,99181.43,SEK,"Boyd, Wilson and Chapman",Completed
FIN_0374364,2026-01-19,ACC_00201,Sales,Revenue,59658.53,SEK,Duncan-Herrera,Completed
FIN_0204868,2025-01-12,ACC_00427,Operations,Payroll,14631.65,SEK,Roberson-Perez,Completed
FIN_0394848,2025-01-25,ACC_00146,Marketing,Operating Expense,20858.73,INR,UNKNOWN,Pending
FIN_0491661,2023-04-03,ACC_00224,Information Technology,Revenue,18201.34,SEK,Johnston Inc,Completed
FIN_0299542,2023-11-11,ACC_00410,Information Technology,Operating Expense,33297.47,SEK,"Sims, Bartlett and Dean",Completed
FIN_0297004,2023-03-07,ACC_00303,Human Resources,Revenue,3914.95,USD,Hernandez-King,Completed
FIN_0240804,2026-02-13,ACC_00206,Information Technology,Purchase,24294.74,EUR,Villarreal Inc,Completed
FIN_0498082,2021-10-27,ACC_00169,Sales,Purchase,6754.07,USD,Clark-Griffin,Completed
FIN_0226522,2022-11-06,ACC_00481,Supply Chain,Purchase,36628.54,SEK,Jones-Hughes,Completed
FIN_0455337,2022-10-07,ACC_00321,Supply Chain,Purchase,6622.51,SEK,"May, Fleming and Horton",Completed
FIN_0346673,2022-02-22,ACC_00434,Finance,Investment,5237.66,USD,Fisher-Harris,Completed
FIN_0436829,2023-07-23,ACC_00438,Manufacturing,Payroll,8504.92,EUR,"Swanson, Knight and Johnson",Failed
FIN_0027298,2021-08-14,ACC_00039,Marketing,Operating Expense,35001.75,SEK,Sanchez-Novak,Failed
FIN_0024741,2022-01-07,ACC_00215,Operations,Revenue,77475.43,USD,Ellis Ltd,Pending
FIN_0061390,2025-04-23,ACC_00490,Marketing,Operating Expense,13572.79,USD,"Randall, Ferrell and Johnson",Completed
FIN_0076114,2023-06-05,ACC_00310,Human Resources,Purchase,35112.34,USD,Elliott-Skinner,Completed
FIN_0041100,2026-03-15,ACC_00178,Human Resources,Operating Expense,8062.66,EUR,Diaz LLC,Completed
FIN_0297552,2025-02-20,ACC_00218,Marketing,Purchase,8672.35,EUR,Sanchez-Obrien,Completed
FIN_0400923,2021-03-15,ACC_00024,Finance,Revenue,6095.69,EUR,Miller Ltd,Completed
FIN_0273398,2023-10-05,ACC_00115,Marketing,Payroll,44239.57,EUR,"Mora, Dennis and Davidson",Completed
FIN_0205279,2024-05-11,ACC_00075,Supply Chain,Revenue,29516.61,SEK,Barnett-Andrews,Completed
FIN_0124417,2021-09-14,ACC_00080,Marketing,Payroll,22371.34,SEK,UNKNOWN,Completed
FIN_0159592,2023-03-31,ACC_00066,Sales,Purchase,402.54,INR,"Simon, Fisher and Clark",Completed
FIN_0445955,2023-07-14,ACC_00312,Information Technology,Payroll,33884.03,USD,Perez and Sons,Completed
FIN_0374759,2023-05-18,ACC_00240,Manufacturing,Revenue,26708.13,USD,Hoffman-Deleon,Completed
FIN_0158442,2025-12-20,ACC_00427,Manufacturing,Revenue,80941.04,SEK,Rivas Group,Completed
FIN_0495500,2024-07-10,ACC_00356,Sales,Revenue,28348.85,INR,Robertson-Stephens,Completed
FIN_0275052,2022-07-08,ACC_00153,Supply Chain,Revenue,71523.26,INR,Garrett Inc,Completed
FIN_0033505,2025-07-18,ACC_00471,Supply Chain,Payroll,10545.57,SEK,Wheeler and Sons,Completed
FIN_0367027,2023-08-17,ACC_00394,Information Technology,Purchase,37289.72,INR,Mahoney Group,Completed
FIN_0254387,2025-12-24,ACC_00022,Manufacturing,Payroll,19184.72,USD,Maynard Group,Completed
FIN_0491722,2021-10-25,ACC_00408,Engineering,Revenue,98896.09,SEK,Zuniga and Sons,Completed
FIN_0101418,2025-04-27,ACC_00245,Information Technology,Revenue,31827.52,SEK,Shaw-Martin,Completed
FIN_0065062,2023-09-08,ACC_00458,Information Technology,Revenue,1032.56,USD,Ford PLC,Completed
FIN_0044904,2023-01-03,ACC_00205,Operations,Purchase,20812.95,EUR,"Schultz, Brooks and Bowen",Completed
FIN_0411711,2024-02-24,ACC_00121,Marketing,Purchase,39604.8,INR,UNKNOWN,Completed
FIN_0408475,2024-07-31,ACC_00124,Sales,Operating Expense,49046.76,EUR,Kerr PLC,Completed
FIN_0288470,2023-11-26,ACC_00451,Information Technology,Operating Expense,36301.26,SEK,Miller and Sons,Completed
FIN_0374009,2021-03-05,ACC_00126,Information Technology,Revenue,63232.7,USD,Moore LLC,Completed
FIN_0103107,2026-01-11,ACC_00387,Human Resources,Purchase,7691.72,USD,UNKNOWN,Completed
FIN_0186586,2021-09-18,ACC_00084,Information Technology,Revenue,9942.29,USD,Mccoy-Stephenson,Completed
FIN_0449010,2021-08-01,ACC_00057,Sales,Purchase,45879.53,USD,Jones PLC,Completed
FIN_0477651,2023-03-15,ACC_00299,Human Resources,Operating Expense,39288.91,INR,"Jensen, Holmes and Johnson",Completed
FIN_0346004,2024-06-18,ACC_00475,Operations,Purchase,46186.64,USD,Patterson-Cantrell,Completed
FIN_0449844,2023-02-03,ACC_00276,Human Resources,Payroll,18887.31,INR,Kirk Inc,Completed
FIN_0236818,2025-05-22,ACC_00389,Engineering,Purchase,44030.49,EUR,Mills PLC,Completed
FIN_0202910,2025-12-12,ACC_00165,Human Resources,Investment,23627.95,USD,"Walter, Medina and Grant",Completed
FIN_0288537,2021-12-24,ACC_00254,Engineering,Payroll,18502.22,EUR,"Thomas, Wilson and Gallagher",Completed
FIN_0252928,2024-05-03,ACC_00420,Sales,Revenue,47389.0,INR,Ryan PLC,Completed
FIN_0459709,2022-06-25,ACC_00051,Manufacturing,Purchase,9939.79,EUR,Peters-Smith,Completed
FIN_0352844,2022-08-16,ACC_00140,Information Technology,Operating Expense,39673.33,INR,Heath PLC,Completed
FIN_0034791,2023-10-16,ACC_00277,Information Technology,Purchase,31265.39,USD,"Chung, Smith and White",Completed
FIN_0438878,2024-01-16,ACC_00191,Marketing,Revenue,76045.7,USD,Garcia-Lee,Completed
FIN_0194824,2021-02-05,ACC_00462,Engineering,Operating Expense,6971.63,SEK,"Knight, Nguyen and Cummings",Completed
FIN_0293380,2023-11-28,ACC_00383,Sales,Purchase,17853.34,INR,Murphy Ltd,Completed
FIN_0332244,2025-07-01,ACC_00349,Sales,Revenue,72155.8,EUR,"Cochran, Frazier and Hartman",Completed
FIN_0365745,2022-07-21,ACC_00250,Information Technology,Purchase,27991.28,EUR,Medina Ltd,Pending
FIN_0058536,2022-04-30,ACC_00441,Supply Chain,Purchase,23737.95,USD,Williams-Rowe,Completed
FIN_0175827,2026-01-11,ACC_00216,Operations,Operating Expense,34439.9,USD,Ford-Cook,Completed
FIN_0417302,2021-09-28,ACC_00355,Operations,Revenue,52696.6,USD,Gibbs PLC,Completed
FIN_0416457,2026-01-02,ACC_00055,Finance,Operating Expense,24003.53,USD,UNKNOWN,Completed
FIN_0469415,2021-01-15,ACC_00371,Operations,Purchase,5844.78,INR,"Smith, Cruz and Williams",Pending
FIN_0426822,2023-10-11,ACC_00126,Supply Chain,Payroll,42580.09,USD,Elliott-Gaines,Completed
FIN_0017201,2025-08-02,ACC_00072,Finance,Operating Expense,19279.82,INR,"Reyes, Sanchez and Wilson",Completed
FIN_0107333,2024-09-25,ACC_00050,Information Technology,Revenue,86738.3,EUR,Fox-Davis,Completed
FIN_0274258,2024-07-22,ACC_00269,Information Technology,Revenue,89987.62,INR,Neal LLC,Completed
FIN_0074807,2021-03-13,ACC_00407,Human Resources,Revenue,11903.82,EUR,Mitchell PLC,Completed
FIN_0161194,2023-07-28,ACC_00008,Manufacturing,Revenue,37391.23,EUR,Frost Ltd,Completed
FIN_0099658,2023-03-22,ACC_00100,Supply Chain,Payroll,22393.74,SEK,Gray-Jones,Completed
FIN_0083809,2023-01-04,ACC_00196,Marketing,Investment,10831.25,SEK,Turner Inc,Completed
FIN_0322779,2025-02-05,ACC_00124,Finance,Operating Expense,43845.94,USD,"Davis, George and Everett",Completed
FIN_0277565,2026-05-21,ACC_00384,Marketing,Purchase,37935.77,SEK,"Smith, Diaz and Powell",Completed
FIN_0109926,2025-10-01,ACC_00039,Manufacturing,Operating Expense,48782.33,SEK,"King, Powers and Robinson",Completed
FIN_0188478,2025-06-16,ACC_00195,Sales,Revenue,3295.15,EUR,Brown Ltd,Completed
FIN_0298624,2022-10-25,ACC_00279,Finance,Operating Expense,24419.85,INR,Carter Inc,Completed
FIN_0439725,2026-05-21,ACC_00304,Engineering,Purchase,20255.93,SEK,Buck Group,Completed
FIN_0429368,2025-08-28,ACC_00257,Finance,Revenue,55392.58,SEK,"Villarreal, Wilson and Robinson",Completed
FIN_0245849,2021-04-22,ACC_00227,Marketing,Revenue,23032.14,SEK,"Oconnor, Sharp and Leonard",Completed
FIN_0482058,2021-03-27,ACC_00401,Sales,Operating Expense,21716.47,SEK,Ward and Sons,Completed
FIN_0354179,2023-05-24,ACC_00194,Marketing,Revenue,37101.23,INR,Snyder PLC,Completed
FIN_0382005,2024-01-07,ACC_00095,Information Technology,Revenue,65756.27,USD,UNKNOWN,Completed
FIN_0266281,2022-12-01,ACC_00369,Supply Chain,Revenue,32334.1,INR,Martin Ltd,Pending
FIN_0436900,2025-02-02,ACC_00106,Marketing,Purchase,26791.71,EUR,Stein-Harris,Completed
FIN_0477076,2023-06-04,ACC_00153,Engineering,Payroll,49854.93,USD,UNKNOWN,Completed
FIN_0424876,2021-06-30,ACC_00452,Human Resources,Revenue,35659.44,INR,Graham-Gonzales,Completed
FIN_0221252,2023-04-23,ACC_00461,Operations,Purchase,8710.24,SEK,Hudson Ltd,Completed
FIN_0260682,2024-09-25,ACC_00096,Sales,Operating Expense,8290.44,INR,UNKNOWN,Completed
FIN_0470643,2022-05-21,ACC_00232,Finance,Revenue,37015.71,USD,Kim Inc,Completed
FIN_0415014,2021-04-27,ACC_00158,Information Technology,Purchase,33629.16,SEK,Higgins-Phillips,Completed
FIN_0043604,2026-06-14,ACC_00128,Engineering,Revenue,40735.86,USD,"Warren, Shaffer and Wells",Completed
FIN_0013558,2021-01-04,ACC_00261,Operations,Revenue,60515.99,SEK,Castro and Sons,Completed
FIN_0250373,2024-04-01,ACC_00210,Sales,Operating Expense,11258.93,INR,Wall-Lee,Completed
FIN_0413291,2023-08-26,ACC_00326,Sales,Investment,8840.35,USD,Washington Ltd,Completed
FIN_0345642,2024-10-15,ACC_00048,Marketing,Payroll,384.37,EUR,"Leon, Brown and Quinn",Completed
FIN_0239556,2023-06-11,ACC_00062,Sales,Operating Expense,12296.23,EUR,Vargas-Wilson,Completed
FIN_0217818,2025-08-27,ACC_00397,Manufacturing,Purchase,36549.12,SEK,Bennett LLC,Completed
FIN_0404095,2024-12-21,ACC_00457,Manufacturing,Revenue,12287.02,SEK,Benson and Sons,Completed
FIN_0199233,2022-08-16,ACC_00124,Finance,Purchase,2206.67,USD,Martinez Ltd,Completed
FIN_0137273,2022-08-20,ACC_00374,Human Resources,Purchase,30143.2,USD,Wilson PLC,Completed
FIN_0037123,2021-09-08,ACC_00231,Sales,Payroll,24661.24,SEK,Moore and Sons,Pending
FIN_0480449,2023-12-23,ACC_00411,Operations,Revenue,56663.69,EUR,"Perez, Martin and Johnson",Completed
FIN_0251121,2025-02-16,ACC_00014,Manufacturing,Payroll,29097.39,SEK,"Ware, Benson and Romero",Completed
FIN_0123708,2024-05-10,ACC_00063,Finance,Payroll,31668.34,USD,Lewis PLC,Completed
FIN_0474887,2025-07-10,ACC_00010,Manufacturing,Revenue,39637.18,EUR,Miller-Browning,Completed
FIN_0328763,2022-01-05,ACC_00451,Manufacturing,Operating Expense,28439.78,USD,UNKNOWN,Completed
FIN_0445232,2025-07-30,ACC_00207,Sales,Purchase,48483.82,USD,Miller Group,Completed
FIN_0018324,2022-11-29,ACC_00359,Sales,Revenue,74450.44,USD,Nguyen and Sons,Completed
FIN_0475264,2021-09-14,ACC_00179,Information Technology,Purchase,41663.89,EUR,Perez LLC,Failed
FIN_0271275,2023-05-29,ACC_00392,Engineering,Purchase,47521.28,SEK,Mack PLC,Completed
FIN_0095952,2024-12-15,ACC_00195,Manufacturing,Revenue,58274.13,USD,Miller Ltd,Pending
FIN_0305044,2026-06-23,ACC_00346,Supply Chain,Revenue,70657.81,EUR,"Watson, Baldwin and Mitchell",Completed
FIN_0382327,2022-01-23,ACC_00237,Marketing,Purchase,839.71,SEK,King-Campbell,Completed
FIN_0276334,2024-07-10,ACC_00051,Marketing,Operating Expense,10249.24,INR,Barnes-Morgan,Completed
FIN_0366775,2025-04-29,ACC_00201,Engineering,Operating Expense,25310.51,EUR,Zimmerman PLC,Completed
FIN_0242993,2022-03-15,ACC_00344,Operations,Purchase,14389.63,SEK,"Butler, Price and Stafford",Completed
FIN_0232558,2023-05-23,ACC_00111,Human Resources,Revenue,62226.12,EUR,Griffin Group,Completed
FIN_0331817,2023-12-05,ACC_00489,Information Technology,Purchase,34822.48,USD,Orozco-Bush,Completed
FIN_0486864,2025-02-16,ACC_00451,Operations,Operating Expense,33378.24,INR,Lane-Rice,Completed
FIN_0265950,2022-11-19,ACC_00132,Manufacturing,Purchase,12722.78,EUR,"Brown, Davis and Johnson",Completed
FIN_0005091,2025-12-17,ACC_00244,Operations,Payroll,41321.5,USD,Yates PLC,Completed
FIN_0145232,2021-03-21,ACC_00176,Human Resources,Purchase,23040.55,USD,Obrien-Peterson,Completed
FIN_0092121,2024-02-14,ACC_00047,Manufacturing,Purchase,25116.32,USD,Munoz-Silva,Completed
FIN_0401917,2026-02-06,ACC_00144,Supply Chain,Operating Expense,40317.43,INR,"Jones, Gonzalez and Gutierrez",Completed
FIN_0478861,2023-10-30,ACC_00188,Human Resources,Purchase,2929.53,EUR,Smith Group,Completed
FIN_0498439,2025-11-08,ACC_00141,Sales,Revenue,85632.58,EUR,Smith-Scott,Completed
FIN_0327298,2024-05-06,ACC_00445,Sales,Operating Expense,30123.09,EUR,"Crawford, Adams and Pittman",Completed
FIN_0247926,2021-06-23,ACC_00470,Marketing,Operating Expense,5886.31,SEK,"Richardson, Valentine and Henry",Pending
FIN_0212469,2025-02-09,ACC_00015,Marketing,Purchase,8597.76,USD,"Berry, Taylor and Gomez",Pending
FIN_0163575,2022-09-09,ACC_00059,Finance,Purchase,49525.2,EUR,Lopez Group,Completed
FIN_0169348,2021-04-18,ACC_00079,Human Resources,Payroll,29832.5,SEK,Smith Group,Completed
FIN_0106913,2025-07-22,ACC_00498,Information Technology,Investment,41407.39,SEK,Carroll LLC,Completed
FIN_0380094,2025-06-14,ACC_00113,Sales,Operating Expense,8415.32,INR,"Graves, Odom and Ramirez",Completed
FIN_0402172,2025-09-04,ACC_00259,Information Technology,Revenue,25040.83,SEK,Davis PLC,Completed
FIN_0083573,2022-07-08,ACC_00252,Marketing,Operating Expense,8394.84,USD,Santana-Ward,Completed
FIN_0236065,2024-07-12,ACC_00219,Supply Chain,Revenue,24587.47,SEK,"Gross, Mullins and Taylor",Completed
FIN_0264460,2022-02-11,ACC_00167,Human Resources,Purchase,25029.35,INR,Gordon-Davis,Completed
FIN_0005214,2021-06-02,ACC_00436,Operations,Revenue,88957.97,INR,Garcia LLC,Completed
FIN_0083152,2025-04-03,ACC_00344,Marketing,Operating Expense,21951.93,SEK,Harris PLC,Completed
FIN_0148300,2026-01-29,ACC_00118,Supply Chain,Revenue,50733.86,INR,"Gonzalez, Ryan and Lane",Failed
FIN_0222811,2026-03-23,ACC_00496,Operations,Revenue,87961.28,USD,Jenkins PLC,Completed
FIN_0244703,2021-08-07,ACC_00160,Finance,Revenue,95278.05,INR,Hughes Ltd,Completed
FIN_0203778,2025-08-13,ACC_00170,Manufacturing,Payroll,44745.82,USD,Faulkner-Wall,Completed
FIN_0182728,2025-12-14,ACC_00391,Operations,Purchase,35803.55,EUR,Hansen-Schmidt,Completed
FIN_0188787,2022-07-23,ACC_00173,Supply Chain,Operating Expense,26641.99,INR,"Brooks, Johnson and Woods",Completed
FIN_0416312,2026-01-18,ACC_00220,Supply Chain,Revenue,90709.72,USD,Williams-Foster,Completed
FIN_0427911,2024-10-10,ACC_00212,Supply Chain,Revenue,23271.08,USD,"Hernandez, Friedman and Kaufman",Completed
FIN_0171149,2026-03-24,ACC_00105,Manufacturing,Revenue,40109.53,EUR,Marks Group,Completed
FIN_0435385,2024-09-04,ACC_00119,Manufacturing,Revenue,43401.07,SEK,Foster LLC,Completed
FIN_0246360,2022-11-15,ACC_00016,Engineering,Revenue,62327.44,EUR,"Johnson, Hill and Rowland",Completed
FIN_0333548,2023-05-15,ACC_00421,Sales,Purchase,41848.23,EUR,"Paul, Todd and Flores",Completed
FIN_0113570,2024-10-09,ACC_00370,Manufacturing,Purchase,48862.93,INR,Olson LLC,Completed
FIN_0165413,2025-02-24,ACC_00433,Manufacturing,Investment,46126.35,SEK,Macias-Lowe,Completed
FIN_0469566,2025-02-18,ACC_00270,Supply Chain,Purchase,22899.39,SEK,"Stewart, Burch and Mason",Completed
