transaction_id,customer_id,product_id,location_id,transaction_date,quantity,unit_price,discount_percentage,revenue,sales_channel
TXN_00442577,CUST_001149,PROD_00251,LOC_0153,2025-05-05,9,5417.24,15.0,41441.89,Direct Sales
TXN_00283347,CUST_013595,PROD_03459,LOC_0144,2021-05-20,3,1721.73,0.0,5165.19,Online
TXN_00094694,CUST_009889,PROD_02427,LOC_0238,2024-09-29,14,8418.85,15.0,100184.32,Partner
TXN_00201263,,PROD_04973,LOC_0188,2023-03-10,11,9588.37,5.0,100198.47,Online
TXN_00415818,CUST_012700,PROD_03529,LOC_0067,2025-02-20,4,5344.87,5.0,20310.51,Online
TXN_00181814,CUST_019528,PROD_01161,LOC_0097,2026-01-29,2,3777.95,20.0,6044.72,Online
TXN_00316306,CUST_047339,PROD_03357,LOC_0100,2024-12-13,9,7772.55,15.0,59460.01,Online
TXN_00421087,CUST_020030,PROD_01867,LOC_0233,2024-09-14,15,9668.19,15.0,123269.42,Direct Sales
TXN_00181253,CUST_023982,PROD_01032,LOC_0125,2023-07-14,18,5161.48,5.0,88261.31,Retail
TXN_00426868,,PROD_03334,LOC_0219,2025-06-16,3,7321.02,20.0,17570.45,Online
TXN_00271804,CUST_039327,PROD_02419,LOC_0073,2023-01-16,13,9013.43,10.0,105457.13,Retail
TXN_00212187,CUST_028406,PROD_00388,LOC_0128,2023-02-17,9,1646.9,5.0,14081.0,Direct Sales
TXN_00318079,CUST_044836,PROD_04681,LOC_0149,2023-08-10,9,5005.4,10.0,40543.74,Retail
TXN_00025865,CUST_031823,PROD_03246,LOC_0107,2022-11-19,8,3476.28,0.0,27810.24,Partner
TXN_00429150,CUST_015587,PROD_04421,LOC_0032,2023-12-27,13,9992.53,10.0,116912.6,Online
TXN_00292935,,PROD_02693,LOC_0029,2025-10-18,14,5170.25,5.0,68764.32,Online
TXN_00123364,CUST_035381,PROD_01209,LOC_0183,2024-04-16,9,7831.51,15.0,59911.05,Retail
TXN_00498254,CUST_005855,PROD_01073,LOC_0109,2023-11-24,19,7834.84,0.0,148861.96,Online
TXN_00148411,CUST_033833,PROD_01287,LOC_0177,2024-11-17,13,4653.92,0.0,60500.96,Direct Sales
TXN_00100393,CUST_048710,PROD_04548,LOC_0227,2021-12-03,17,4240.84,10.0,64884.85,Direct Sales
TXN_00329067,,PROD_02332,LOC_0025,2024-07-20,7,395.26,0.0,2766.82,Retail
TXN_00246630,CUST_018724,PROD_01844,LOC_0179,2022-04-02,18,3843.9,0.0,69190.2,Partner
TXN_00233021,CUST_012355,PROD_03289,LOC_0243,2021-08-11,1,946.66,10.0,851.99,Direct Sales
TXN_00026982,CUST_022876,PROD_04651,LOC_0117,2023-09-02,1,3563.37,10.0,3207.03,Retail
TXN_00085776,CUST_030001,PROD_00114,LOC_0182,2025-06-14,3,5957.4,5.0,16978.59,Online
TXN_00315462,CUST_010338,PROD_01231,LOC_0198,2025-08-15,5,9841.54,15.0,41826.55,Retail
TXN_00470411,CUST_020422,PROD_04626,LOC_0180,2024-06-23,12,6936.03,0.0,83232.36,Online
TXN_00231780,CUST_033068,PROD_02428,LOC_0237,2026-01-20,9,3241.96,20.0,23342.11,Retail
TXN_00236743,CUST_043716,PROD_01870,LOC_0136,2025-04-21,10,351.21,5.0,3336.5,Partner
TXN_00331490,,PROD_01432,LOC_0192,2025-06-16,9,7509.77,0.0,67587.93,Direct Sales
TXN_00242286,CUST_049332,PROD_04674,LOC_0097,2025-08-08,13,3075.93,20.0,31989.67,Online
TXN_00387534,CUST_049709,PROD_03909,LOC_0195,2022-03-14,12,4708.64,20.0,45202.94,Direct Sales
TXN_00170942,CUST_002709,PROD_03525,LOC_0164,2026-04-03,14,9030.51,5.0,120105.78,Direct Sales
TXN_00498265,CUST_016578,PROD_04421,LOC_0088,2024-01-04,9,3616.34,0.0,32547.06,Retail
TXN_00063365,,PROD_01174,LOC_0007,2021-02-26,13,5442.18,0.0,70748.34,Retail
TXN_00095718,,PROD_01687,LOC_0130,2022-10-09,12,4197.13,0.0,50365.56,Retail
TXN_00467775,CUST_009899,PROD_04206,LOC_0249,2022-09-28,5,560.48,0.0,2802.4,Retail
TXN_00440214,CUST_022499,PROD_00441,LOC_0115,2025-05-28,11,2746.0,20.0,24164.8,Retail
TXN_00238248,CUST_033856,PROD_04023,LOC_0218,2024-12-01,14,8528.06,10.0,107453.56,Retail
TXN_00131391,CUST_012914,PROD_02195,LOC_0078,2023-04-07,18,2979.28,10.0,48264.34,Online
TXN_00357763,CUST_010159,PROD_00106,LOC_0185,2025-06-25,13,5606.27,15.0,61949.28,Partner
TXN_00092991,CUST_047068,PROD_01964,LOC_0182,2023-11-04,5,6057.76,20.0,24231.04,Retail
TXN_00447205,CUST_003990,PROD_03137,LOC_0011,2026-05-13,17,6940.85,0.0,117994.45,Online
TXN_00020896,CUST_018547,PROD_01552,LOC_0153,2024-04-28,18,7319.72,0.0,131754.96,Partner
TXN_00278754,CUST_022229,PROD_02263,LOC_0055,2023-08-18,6,6597.48,20.0,31667.9,Retail
TXN_00322615,CUST_010368,PROD_02925,LOC_0239,2023-11-27,10,2390.65,5.0,22711.18,Online
TXN_00091144,CUST_030241,PROD_04572,LOC_0024,2021-04-30,19,8919.91,10.0,152530.46,Partner
TXN_00481209,CUST_044372,PROD_04553,LOC_0017,2024-04-14,5,1838.19,0.0,9190.95,Online
TXN_00458851,CUST_006688,PROD_00213,LOC_0199,2024-01-27,8,8167.47,10.0,58805.78,Partner
TXN_00151355,CUST_045566,PROD_03456,LOC_0003,2026-03-05,18,3614.69,10.0,58557.98,Retail
TXN_00117055,CUST_007439,PROD_02128,LOC_0203,2025-06-19,16,4626.48,15.0,62920.13,Retail
TXN_00320456,CUST_021615,PROD_03209,LOC_0218,2021-11-29,18,3938.23,20.0,56710.51,Direct Sales
TXN_00244632,CUST_028306,PROD_00182,LOC_0033,2022-04-26,2,3963.04,5.0,7529.78,Retail
TXN_00392512,CUST_043482,PROD_00435,LOC_0167,2021-11-07,10,6999.68,10.0,62997.12,Retail
TXN_00305107,CUST_024816,PROD_04438,LOC_0207,2021-03-10,15,9903.71,0.0,148555.65,Retail
TXN_00103485,CUST_046192,PROD_04740,LOC_0153,2023-03-13,3,267.49,15.0,682.1,Direct Sales
TXN_00152236,CUST_036586,PROD_01296,LOC_0166,2022-08-14,16,4122.62,0.0,65961.92,Partner
TXN_00297281,,PROD_00552,LOC_0248,2021-02-14,2,5802.41,20.0,9283.86,Retail
TXN_00297482,CUST_035665,PROD_02883,LOC_0198,2022-03-04,17,921.71,5.0,14885.62,Partner
TXN_00275623,CUST_026117,PROD_01283,LOC_0008,2021-11-12,15,2998.96,5.0,42735.18,Partner
TXN_00397679,CUST_030405,PROD_01827,LOC_0105,2026-02-10,7,3853.09,15.0,22925.89,Direct Sales
TXN_00375044,CUST_005515,PROD_02128,LOC_0130,2025-06-08,16,526.94,10.0,7587.94,Online
TXN_00117486,CUST_022577,PROD_02979,LOC_0061,2024-01-06,3,8703.53,10.0,23499.53,Online
TXN_00172262,CUST_044476,PROD_03975,LOC_0034,2024-05-12,11,3877.98,5.0,40524.89,Partner
TXN_00010776,CUST_010102,PROD_01193,LOC_0073,2026-01-23,2,3524.23,10.0,6343.61,Direct Sales
TXN_00024378,CUST_031670,PROD_04999,LOC_0217,2022-03-31,19,6288.96,10.0,107541.22,Direct Sales
TXN_00019902,CUST_011309,PROD_01632,LOC_0188,2026-06-11,2,6770.16,15.0,11509.27,Partner
TXN_00052037,CUST_000220,PROD_00419,LOC_0011,2025-07-12,4,3440.97,0.0,13763.88,Direct Sales
TXN_00280738,,PROD_01477,LOC_0169,2024-07-01,4,1676.5,5.0,6370.7,Direct Sales
TXN_00339009,CUST_035044,PROD_03897,LOC_0038,2025-10-15,8,693.27,20.0,4436.93,Retail
TXN_00220924,CUST_038220,PROD_02943,LOC_0170,2021-01-30,10,3510.68,15.0,29840.78,Direct Sales
TXN_00193096,CUST_048206,PROD_01099,LOC_0084,2021-05-10,4,7924.06,10.0,28526.62,Retail
TXN_00105382,CUST_035013,PROD_01866,LOC_0196,2025-10-29,11,474.55,0.0,5220.05,Online
TXN_00287142,CUST_029390,PROD_02188,LOC_0210,2025-01-09,8,3399.06,5.0,25832.86,Retail
TXN_00352475,CUST_014736,PROD_01055,LOC_0156,2023-05-10,17,9036.88,0.0,153626.96,Retail
TXN_00294965,CUST_001020,PROD_01713,LOC_0176,2026-02-17,10,2890.53,20.0,23124.24,Retail
TXN_00056975,CUST_007813,PROD_03923,LOC_0180,2026-01-08,15,8941.41,20.0,107296.92,Retail
TXN_00099137,CUST_009022,PROD_02956,LOC_0076,2022-10-27,11,8916.49,5.0,93177.32,Retail
TXN_00119670,CUST_012688,PROD_00390,LOC_0109,2025-09-19,12,8177.88,20.0,78507.65,Partner
TXN_00237285,CUST_004120,PROD_00019,LOC_0214,2026-04-29,10,6009.68,0.0,60096.8,Online
TXN_00186968,CUST_028712,PROD_03729,LOC_0193,2025-06-30,15,7871.92,10.0,106270.92,Retail
TXN_00188985,CUST_046346,PROD_03339,LOC_0204,2025-08-15,1,7804.82,0.0,7804.82,Online
TXN_00321183,CUST_032518,PROD_02565,LOC_0154,2025-08-15,7,614.62,15.0,3656.99,Direct Sales
TXN_00447980,CUST_012089,PROD_03790,LOC_0031,2024-07-07,10,7679.25,5.0,72952.88,Online
TXN_00297783,CUST_003877,PROD_01185,LOC_0093,2021-06-12,15,3219.01,5.0,45870.89,Direct Sales
TXN_00043098,CUST_043320,PROD_00737,LOC_0027,2026-01-08,16,9103.09,0.0,145649.44,Direct Sales
TXN_00322813,CUST_033045,PROD_02214,LOC_0197,2022-10-25,18,3805.25,20.0,54795.6,Retail
TXN_00481333,CUST_034831,PROD_01574,LOC_0205,2025-05-24,18,892.41,5.0,15260.21,Direct Sales
TXN_00079167,CUST_024993,PROD_01057,LOC_0068,2021-11-27,17,3439.48,5.0,55547.6,Retail
TXN_00251435,CUST_041913,PROD_03914,LOC_0175,2025-06-21,14,8330.69,20.0,93303.73,Retail
TXN_00497501,CUST_023075,PROD_00075,LOC_0062,2023-05-15,3,5354.15,20.0,12849.96,Partner
TXN_00013909,CUST_000830,PROD_02327,LOC_0053,2024-10-07,19,522.21,10.0,8929.79,Partner
TXN_00010872,,PROD_01198,LOC_0052,2025-11-08,4,7067.74,5.0,26857.41,Direct Sales
TXN_00111260,CUST_016761,PROD_02784,LOC_0066,2026-05-11,13,7272.41,10.0,85087.2,Direct Sales
TXN_00438826,CUST_002216,PROD_00819,LOC_0161,2022-08-24,15,9894.57,20.0,118734.84,Online
TXN_00200731,CUST_048837,PROD_03794,LOC_0201,2021-09-10,7,5678.19,0.0,39747.33,Online
TXN_00000484,CUST_018355,PROD_03823,LOC_0004,2025-02-20,14,4614.19,15.0,54908.86,Partner
TXN_00018098,CUST_023864,PROD_00350,LOC_0167,2025-11-07,13,3534.75,15.0,39058.99,Partner
TXN_00329865,CUST_041315,PROD_02537,LOC_0027,2023-01-17,3,4950.41,15.0,12623.55,Retail
TXN_00419701,,PROD_04201,LOC_0134,2023-07-07,4,8766.58,10.0,31559.69,Direct Sales
TXN_00413081,CUST_009446,PROD_03672,LOC_0123,2025-05-27,12,8901.28,20.0,85452.29,Retail
TXN_00466125,CUST_017888,PROD_02168,LOC_0030,2021-04-11,6,1024.84,20.0,4919.23,Retail
TXN_00166144,CUST_011589,PROD_01364,LOC_0230,2023-10-08,7,6787.23,0.0,47510.61,Online
TXN_00277537,CUST_037921,PROD_01832,LOC_0066,2023-12-19,1,8564.91,10.0,7708.42,Online
TXN_00414819,CUST_033025,PROD_00225,LOC_0081,2025-03-04,5,5724.31,0.0,28621.55,Online
TXN_00182129,CUST_033712,PROD_01388,LOC_0018,2026-06-26,18,7092.91,20.0,102137.9,Retail
TXN_00296766,CUST_032855,PROD_01208,LOC_0194,2023-08-19,6,1480.93,10.0,7997.02,Online
TXN_00225554,CUST_042052,PROD_04143,LOC_0170,2022-05-19,2,7590.36,0.0,15180.72,Online
TXN_00480955,CUST_002789,PROD_00696,LOC_0004,2022-09-03,4,1831.7,20.0,5861.44,Direct Sales
TXN_00180879,CUST_030383,PROD_00801,LOC_0052,2026-05-03,16,7125.73,20.0,91209.34,Retail
TXN_00431791,CUST_003204,PROD_03894,LOC_0123,2024-09-01,10,9891.42,10.0,89022.78,Retail
TXN_00197775,CUST_008562,PROD_04888,LOC_0027,2024-04-16,18,9508.19,15.0,145475.31,Retail
TXN_00174753,CUST_026929,PROD_01265,LOC_0190,2023-07-16,19,3121.87,0.0,59315.53,Partner
TXN_00241966,CUST_049423,PROD_04019,LOC_0001,2025-12-23,5,6108.98,15.0,25963.16,Online
TXN_00335432,CUST_029320,PROD_04496,LOC_0042,2025-02-15,19,2430.37,20.0,36941.62,Retail
TXN_00441548,CUST_006235,PROD_04126,LOC_0124,2021-10-03,7,3993.71,0.0,27955.97,Partner
TXN_00054429,CUST_014165,PROD_04075,LOC_0227,2025-01-25,16,5890.12,10.0,84817.73,Online
TXN_00313355,CUST_043623,PROD_03796,LOC_0054,2023-12-05,8,601.96,0.0,4815.68,Online
TXN_00242912,CUST_021332,PROD_03289,LOC_0127,2025-09-24,5,5474.77,5.0,26005.16,Retail
TXN_00007925,CUST_048158,PROD_01691,LOC_0200,2024-02-09,11,4879.45,20.0,42939.16,Partner
TXN_00061006,CUST_029550,PROD_04169,LOC_0083,2022-11-24,11,4353.18,15.0,40702.23,Retail
TXN_00268349,CUST_029023,PROD_02041,LOC_0191,2024-12-04,3,7642.29,0.0,22926.87,Retail
TXN_00403706,,PROD_03634,LOC_0146,2021-12-28,14,8504.44,20.0,95249.73,Online
TXN_00495151,CUST_017943,PROD_04998,LOC_0062,2023-05-09,7,6592.96,5.0,43843.18,Partner
TXN_00300186,CUST_009989,PROD_01532,LOC_0072,2023-04-05,13,5174.85,5.0,63909.4,Online
TXN_00381903,CUST_001339,PROD_00664,LOC_0140,2021-08-26,13,9747.17,15.0,107706.23,Online
TXN_00358103,CUST_049596,PROD_02478,LOC_0035,2025-03-10,4,5251.32,0.0,21005.28,Online
TXN_00098359,CUST_014041,PROD_02556,LOC_0148,2021-05-12,16,3868.69,0.0,61899.04,Retail
TXN_00160411,CUST_010604,PROD_01441,LOC_0152,2021-01-16,2,6044.5,0.0,12089.0,Online
TXN_00053314,CUST_023803,PROD_03223,LOC_0203,2026-02-17,8,1485.93,15.0,10104.32,Online
TXN_00201754,CUST_044814,PROD_02718,LOC_0076,2025-10-20,13,2706.15,20.0,28143.96,Online
TXN_00422345,CUST_002527,PROD_02524,LOC_0190,2025-05-21,5,3621.91,5.0,17204.07,Direct Sales
TXN_00283825,CUST_014760,PROD_00074,LOC_0172,2025-06-24,13,5227.13,0.0,67952.69,Direct Sales
TXN_00479794,,PROD_01649,LOC_0009,2024-01-15,18,7994.91,10.0,129517.54,Direct Sales
TXN_00371553,CUST_016418,PROD_00745,LOC_0214,2025-10-08,17,8844.1,0.0,150349.7,Retail
TXN_00336213,CUST_014695,PROD_01639,LOC_0065,2023-03-17,4,2025.92,5.0,7698.5,Direct Sales
TXN_00171717,CUST_023253,PROD_03694,LOC_0116,2025-01-04,1,8670.7,15.0,7370.1,Partner
TXN_00059867,CUST_024673,PROD_03098,LOC_0147,2023-03-14,14,5169.45,10.0,65135.07,Direct Sales
TXN_00482462,CUST_019517,PROD_01766,LOC_0035,2023-03-31,6,2585.71,10.0,13962.83,Online
TXN_00361118,CUST_027589,PROD_02418,LOC_0111,2025-11-05,10,3617.03,5.0,34361.79,Partner
TXN_00259862,CUST_025693,PROD_04285,LOC_0114,2025-07-25,5,7793.9,5.0,37021.02,Online
TXN_00424819,CUST_006915,PROD_00290,LOC_0024,2022-04-12,11,1683.6,15.0,15741.66,Partner
TXN_00010903,CUST_003366,PROD_04457,LOC_0181,2021-08-20,8,7486.67,10.0,53904.02,Retail
TXN_00070202,CUST_049936,PROD_04828,LOC_0059,2026-05-12,7,2712.93,20.0,15192.41,Online
TXN_00045552,CUST_025913,PROD_01436,LOC_0167,2024-05-02,10,5995.95,0.0,59959.5,Retail
TXN_00408048,CUST_019363,PROD_02819,LOC_0043,2024-08-04,19,4451.82,0.0,84584.58,Direct Sales
TXN_00396922,CUST_044110,PROD_04381,LOC_0150,2023-08-25,16,9640.83,0.0,154253.28,Online
TXN_00142562,CUST_022577,PROD_02560,LOC_0187,2021-08-02,8,5635.2,5.0,42827.52,Partner
TXN_00282540,,PROD_00084,LOC_0018,2024-01-14,14,4160.17,15.0,49506.02,Retail
TXN_00209669,CUST_032041,PROD_04699,LOC_0223,2023-12-11,17,6286.05,20.0,85490.28,Retail
TXN_00307433,CUST_014706,PROD_04670,LOC_0066,2021-12-31,6,328.47,5.0,1872.28,Direct Sales
TXN_00180266,CUST_044958,PROD_03907,LOC_0116,2024-09-25,9,7761.67,20.0,55884.02,Online
TXN_00303762,CUST_026999,PROD_00324,LOC_0211,2023-08-02,18,820.43,0.0,14767.74,Direct Sales
TXN_00076863,CUST_009624,PROD_04810,LOC_0160,2022-09-09,12,9435.32,20.0,90579.07,Online
TXN_00355727,CUST_042405,PROD_03324,LOC_0140,2025-04-07,14,9683.38,0.0,135567.32,Partner
TXN_00448019,,PROD_00278,LOC_0171,2022-07-05,9,7940.38,20.0,57170.74,Online
TXN_00263169,CUST_019190,PROD_00449,LOC_0022,2025-12-31,3,1966.66,0.0,5899.98,Online
TXN_00143964,CUST_037302,PROD_01915,LOC_0189,2025-04-29,8,7922.4,15.0,53872.32,Partner
TXN_00049176,CUST_008842,PROD_00460,LOC_0038,2025-11-02,15,6450.31,15.0,82241.45,Partner
TXN_00324529,CUST_042332,PROD_00483,LOC_0204,2025-09-21,15,6607.93,0.0,99118.95,Retail
TXN_00489677,CUST_007924,PROD_01667,LOC_0113,2021-05-23,8,1055.86,15.0,7179.85,Online
TXN_00317754,CUST_033418,PROD_03154,LOC_0236,2021-04-20,8,2807.88,5.0,21339.89,Direct Sales
TXN_00194290,CUST_047971,PROD_00211,LOC_0189,2021-12-25,11,7122.05,5.0,74425.42,Online
TXN_00237330,CUST_002677,PROD_04599,LOC_0239,2022-04-26,13,1427.36,20.0,14844.54,Direct Sales
TXN_00296493,CUST_048895,PROD_00765,LOC_0166,2025-04-04,13,2507.45,10.0,29337.16,Direct Sales
TXN_00293714,CUST_010576,PROD_03879,LOC_0182,2024-05-11,13,7900.36,0.0,102704.68,Retail
TXN_00277448,CUST_001176,PROD_01158,LOC_0130,2021-12-04,17,6458.97,0.0,109802.49,Direct Sales
TXN_00160685,CUST_045701,PROD_04414,LOC_0148,2022-01-20,13,5401.57,0.0,70220.41,Partner
TXN_00046285,CUST_034427,PROD_00844,LOC_0110,2022-03-04,7,3264.68,10.0,20567.48,Partner
TXN_00442185,CUST_020011,PROD_01795,LOC_0077,2022-03-06,2,9951.66,0.0,19903.32,Retail
TXN_00381512,CUST_049022,PROD_02484,LOC_0163,2024-05-05,12,4510.83,15.0,46010.47,Direct Sales
TXN_00442418,CUST_031738,PROD_00743,LOC_0030,2024-06-24,4,8706.36,20.0,27860.35,Retail
TXN_00040461,,PROD_03218,LOC_0085,2022-09-26,14,7107.62,10.0,89556.01,Retail
TXN_00140816,CUST_018021,PROD_03858,LOC_0083,2021-03-12,6,1229.92,15.0,6272.59,Online
TXN_00445110,CUST_048744,PROD_00459,LOC_0177,2021-08-14,6,3932.08,5.0,22412.86,Direct Sales
TXN_00171693,CUST_027180,PROD_04962,LOC_0156,2022-03-15,2,7061.39,20.0,11298.22,Retail
TXN_00051327,CUST_033527,PROD_02159,LOC_0011,2022-11-25,10,1889.03,10.0,17001.27,Direct Sales
TXN_00080329,CUST_033749,PROD_02669,LOC_0189,2022-10-20,8,484.96,15.0,3297.73,Retail
TXN_00031457,CUST_025109,PROD_02324,LOC_0038,2024-12-10,14,6032.38,5.0,80230.65,Partner
TXN_00040811,CUST_036924,PROD_02483,LOC_0181,2023-06-22,5,7682.54,15.0,32650.8,Direct Sales
TXN_00249582,CUST_029150,PROD_02838,LOC_0217,2022-03-23,15,5298.08,0.0,79471.2,Online
TXN_00216367,CUST_040816,PROD_04759,LOC_0185,2025-03-11,17,1769.4,20.0,24063.84,Online
TXN_00497408,CUST_005249,PROD_02067,LOC_0065,2021-02-10,19,9048.5,20.0,137537.2,Partner
TXN_00029674,CUST_022236,PROD_01966,LOC_0164,2021-04-25,16,1300.37,20.0,16644.74,Retail
TXN_00084586,CUST_025966,PROD_04732,LOC_0092,2022-01-13,12,5405.13,15.0,55132.33,Direct Sales
TXN_00402518,CUST_035325,PROD_00496,LOC_0142,2025-08-30,1,1735.37,5.0,1648.6,Direct Sales
TXN_00206922,,PROD_02454,LOC_0150,2021-05-11,10,9185.29,20.0,73482.32,Direct Sales
TXN_00071863,,PROD_00558,LOC_0033,2023-09-13,7,1276.91,10.0,8044.53,Retail
TXN_00035107,CUST_009635,PROD_00268,LOC_0219,2021-11-10,15,6226.49,15.0,79387.75,Retail
TXN_00203997,CUST_026342,PROD_01232,LOC_0065,2025-12-30,1,1292.46,0.0,1292.46,Online
TXN_00439311,CUST_015159,PROD_01178,LOC_0188,2025-04-27,17,6708.85,20.0,91240.36,Partner
TXN_00444168,CUST_010002,PROD_00994,LOC_0113,2026-01-29,6,2659.86,10.0,14363.24,Partner
TXN_00099969,CUST_034174,PROD_02277,LOC_0200,2023-03-09,11,3724.74,20.0,32777.71,Direct Sales
TXN_00303055,CUST_002393,PROD_00246,LOC_0106,2022-05-23,3,1217.6,0.0,3652.8,Direct Sales
TXN_00498355,CUST_043042,PROD_03562,LOC_0114,2021-07-25,16,4216.54,5.0,64091.41,Direct Sales
TXN_00493917,CUST_034072,PROD_03992,LOC_0105,2022-09-08,18,6365.88,5.0,108856.55,Online
TXN_00432448,CUST_028746,PROD_01339,LOC_0123,2021-06-29,9,8106.8,0.0,72961.2,Online
TXN_00493287,CUST_000339,PROD_00965,LOC_0195,2021-04-17,17,1334.89,0.0,22693.13,Direct Sales
TXN_00350909,CUST_000712,PROD_02985,LOC_0043,2021-03-22,14,6445.62,15.0,76702.88,Direct Sales
TXN_00088277,CUST_004562,PROD_03017,LOC_0040,2025-06-18,10,5117.82,5.0,48619.29,Direct Sales
TXN_00497169,CUST_047036,PROD_00826,LOC_0219,2024-05-23,7,272.14,15.0,1619.23,Retail
TXN_00151462,,PROD_01339,LOC_0095,2021-01-04,8,9985.85,0.0,79886.8,Partner
TXN_00408389,CUST_020369,PROD_00453,LOC_0105,2025-01-29,8,5004.59,5.0,38034.88,Partner
TXN_00247131,CUST_004102,PROD_00064,LOC_0143,2025-04-03,8,7845.26,10.0,56485.87,Direct Sales
TXN_00341861,CUST_031073,PROD_02126,LOC_0226,2021-09-18,1,2132.95,0.0,2132.95,Retail
TXN_00394819,CUST_048285,PROD_03738,LOC_0012,2024-08-24,1,9173.43,20.0,7338.74,Partner
TXN_00112756,CUST_020960,PROD_03032,LOC_0062,2026-04-16,10,1859.93,15.0,15809.4,Online
TXN_00446873,CUST_043503,PROD_03180,LOC_0122,2025-07-14,17,6518.74,20.0,88654.86,Partner
TXN_00051911,CUST_010041,PROD_01932,LOC_0210,2024-11-01,9,2152.0,15.0,16462.8,Retail
TXN_00279559,CUST_030146,PROD_02909,LOC_0021,2026-03-17,17,1420.01,20.0,19312.14,Retail
TXN_00414500,CUST_034440,PROD_00942,LOC_0058,2021-04-25,3,8347.21,5.0,23789.55,Online
TXN_00006855,CUST_025321,PROD_03137,LOC_0143,2022-11-14,1,6211.01,20.0,4968.81,Online
TXN_00179957,CUST_033957,PROD_00375,LOC_0027,2026-03-18,11,1345.62,15.0,12581.55,Partner
TXN_00067199,CUST_045166,PROD_04207,LOC_0193,2021-01-04,18,8998.09,5.0,153867.34,Retail
TXN_00353572,CUST_032291,PROD_02429,LOC_0240,2024-03-10,13,9386.93,0.0,122030.09,Partner
TXN_00441959,CUST_042686,PROD_04479,LOC_0033,2021-12-10,15,3156.93,5.0,44986.25,Retail
TXN_00052822,CUST_015291,PROD_03374,LOC_0057,2022-04-30,10,1492.17,5.0,14175.62,Partner
TXN_00048735,CUST_048052,PROD_01792,LOC_0062,2024-11-07,13,4241.35,15.0,46866.92,Retail
TXN_00181064,CUST_018294,PROD_03264,LOC_0025,2022-09-10,19,5240.39,20.0,79653.93,Retail
TXN_00023577,CUST_011030,PROD_01274,LOC_0062,2021-04-11,4,6250.27,5.0,23751.03,Partner
TXN_00315196,,PROD_01038,LOC_0062,2022-02-12,7,223.61,5.0,1487.01,Direct Sales
TXN_00309585,CUST_027327,PROD_02202,LOC_0107,2022-06-26,8,4739.19,5.0,36017.84,Retail
TXN_00319366,CUST_034749,PROD_00916,LOC_0038,2023-10-18,5,6535.38,10.0,29409.21,Direct Sales
TXN_00048009,CUST_024118,PROD_01771,LOC_0142,2026-06-25,11,9794.83,0.0,107743.13,Partner
TXN_00307869,CUST_011578,PROD_02542,LOC_0015,2024-06-24,2,7076.18,10.0,12737.12,Retail
TXN_00388641,CUST_048865,PROD_00207,LOC_0058,2024-10-17,11,3291.51,15.0,30775.62,Retail
TXN_00261614,CUST_033119,PROD_00205,LOC_0141,2026-04-29,2,7739.45,0.0,15478.9,Partner
TXN_00209823,CUST_042593,PROD_00797,LOC_0115,2023-07-17,9,9759.41,5.0,83442.96,Online
TXN_00463489,CUST_022490,PROD_04622,LOC_0204,2022-09-09,17,2240.44,15.0,32374.36,Retail
TXN_00321123,CUST_036457,PROD_00479,LOC_0044,2025-01-05,5,8761.56,20.0,35046.24,Retail
TXN_00425389,CUST_023655,PROD_02129,LOC_0113,2022-11-11,8,8087.09,20.0,51757.38,Online
TXN_00304918,CUST_042180,PROD_00407,LOC_0157,2024-07-10,8,8645.23,5.0,65703.75,Direct Sales
TXN_00241898,CUST_046062,PROD_03183,LOC_0204,2023-05-07,12,4456.41,20.0,42781.54,Direct Sales
TXN_00024878,CUST_019543,PROD_04981,LOC_0232,2021-12-12,17,4408.52,10.0,67450.36,Direct Sales
TXN_00115542,CUST_007833,PROD_00244,LOC_0142,2026-05-07,6,4535.56,15.0,23131.36,Partner
TXN_00347054,CUST_013456,PROD_04559,LOC_0032,2025-07-14,19,5976.62,10.0,102200.2,Direct Sales
TXN_00369000,CUST_024922,PROD_01324,LOC_0119,2021-03-14,10,9302.25,20.0,74418.0,Online
TXN_00293348,CUST_029677,PROD_01009,LOC_0112,2025-08-22,10,9763.64,5.0,92754.58,Direct Sales
TXN_00102888,CUST_039471,PROD_03276,LOC_0093,2021-07-30,4,306.55,20.0,980.96,Direct Sales
TXN_00025290,CUST_018857,PROD_02605,LOC_0152,2023-11-28,6,5939.8,5.0,33856.86,Direct Sales
TXN_00425088,CUST_036975,PROD_02018,LOC_0159,2023-12-29,13,916.31,20.0,9529.62,Online
TXN_00460035,CUST_005726,PROD_02389,LOC_0235,2022-09-18,17,8014.15,5.0,129428.52,Partner
TXN_00225822,CUST_010166,PROD_01729,LOC_0098,2023-01-17,7,233.05,0.0,1631.35,Partner
TXN_00262229,CUST_033501,PROD_02757,LOC_0186,2022-03-27,6,3029.49,10.0,16359.25,Direct Sales
TXN_00386365,CUST_049037,PROD_01251,LOC_0104,2021-02-19,16,8488.65,5.0,129027.48,Online
TXN_00307707,CUST_011822,PROD_01388,LOC_0102,2022-02-07,17,7092.78,20.0,96461.81,Direct Sales
TXN_00394346,CUST_013462,PROD_00496,LOC_0028,2021-05-20,18,4232.35,10.0,68564.07,Partner
TXN_00268942,CUST_029416,PROD_02406,LOC_0009,2025-10-28,14,1726.54,15.0,20545.83,Online
TXN_00209066,CUST_028899,PROD_00999,LOC_0168,2023-08-06,1,4273.66,20.0,3418.93,Partner
